status;price;bed;bath;acre_lot;city;state;zip_code;house_size;sold_date
for_sale;779000;2;2;;San Juan;Puerto Rico;909;1265;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;976;
for_sale;125000;2;1;0,38;Bayamon;Puerto Rico;956;2704;
for_sale;115000;2;1;;Guaynabo;Puerto Rico;921;1800;
for_sale;70000;2;1;0,23;Naranjito;Puerto Rico;719;620;
for_sale;210000;2;2;;Carolina;Puerto Rico;979;1229;
for_sale;175000;2;2;;Loiza;Puerto Rico;745;1012;
for_sale;695000;2;3;;Carolina;Puerto Rico;979;1445;
for_sale;725000;2;3;;Carolina;Puerto Rico;979;;
for_sale;569000;2;2;;Carolina;Puerto Rico;979;1138;
for_sale;105000;2;2;0,26;Trujillo Alto;Puerto Rico;976;2770;
for_sale;99000;2;2;;San Juan;Puerto Rico;925;900;
for_sale;189900;2;3;0,15;San Juan;Puerto Rico;926;2000;
for_sale;1260000;2;2;;San Juan;Puerto Rico;911;1914;
for_sale;145000;2;1;;San Juan;Puerto Rico;921;1053;
for_sale;100000;2;1;;San Juan;Puerto Rico;923;845;
for_sale;450000;2;2;;San Juan;Puerto Rico;909;2564;
for_sale;135000;2;2;;San Juan;Puerto Rico;926;909;
for_sale;620000;2;1;;San Juan;Puerto Rico;907;1152;
for_sale;59200;2;1;0,08;Dorado;Puerto Rico;646;700;
for_sale;55000;2;2;0,11;Dorado;Puerto Rico;646;800;
for_sale;990000;2;2;;San Juan;Puerto Rico;909;2169;
for_sale;1685000;2;3;0,05;Santurce;Puerto Rico;907;1924;
for_sale;175000;2;1;;Guaynabo;Puerto Rico;921;1000;
for_sale;600000;2;1;;San Juan;Puerto Rico;907;1147;
for_sale;1150000;2;2;;San Juan;Puerto Rico;907;1930;
for_sale;156000;2;1;0,1;Bayamon;Puerto Rico;956;730;
for_sale;317000;2;1;;San Juan;Puerto Rico;907;702;
for_sale;1125000;2;2;;Dorado;Puerto Rico;646;1172;
for_sale;56700;2;1;0,05;Catano;Puerto Rico;962;1025;
for_sale;195000;2;2;0,97;Rio Grande;Puerto Rico;745;1441;
for_sale;59200;2;1;;Carolina;Puerto Rico;630;830;
for_sale;55000;2;1;0,09;Toa Baja;Puerto Rico;949;1035;
for_sale;74900;2;1;3,4;Trujillo Alto;Puerto Rico;926;850;
for_sale;179000;2;2;;San Juan;Puerto Rico;927;1008;
for_sale;62000;2;1;0,11;Loiza;Puerto Rico;772;924;
for_sale;43000;2;1;0,06;San Juan;Puerto Rico;915;616;
for_sale;75000;2;1;;Bayamon;Puerto Rico;961;721;
for_sale;215000;2;1;0,15;San Juan;Puerto Rico;909;598;
for_sale;295000;2;2;;San Juan;Puerto Rico;913;895;
for_sale;100000;2;1;0,13;Vega Alta;Puerto Rico;692;1694;
for_sale;83600;2;1;0,19;Dorado;Puerto Rico;646;834;
for_sale;135000;2;2;;San Juan;Puerto Rico;907;1203;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;1000;
for_sale;720000;2;2;;Carolina;Puerto Rico;979;2984;
for_sale;59000;2;1;0,19;Vega Baja;Puerto Rico;692;959;
for_sale;160000;2;2;;Loiza;Puerto Rico;772;1100;
for_sale;1950000;2;2;0,07;San Juan;Puerto Rico;907;2883;
for_sale;65000;2;1;0,06;Canovanas;Puerto Rico;729;1538;
for_sale;90000;2;1;;Bayamon;Puerto Rico;961;720;
for_sale;345000;2;2;;Carolina;Puerto Rico;982;1200;
for_sale;62000;2;1;;San Juan;Puerto Rico;926;700;
for_sale;90000;2;1;0,09;Carolina;Puerto Rico;985;750;
for_sale;420000;2;2;0,02;Carolina;Puerto Rico;979;1190;
for_sale;379900;2;1;;Carolina;Puerto Rico;979;1050;
for_sale;549900;2;2;;San Juan;Puerto Rico;918;1962;
for_sale;62000;2;1;;San Juan;Puerto Rico;923;945;
for_sale;2499900;2;2;;Rio Grande;Puerto Rico;745;1671;
for_sale;103000;2;2;;Guaynabo;Puerto Rico;969;954;
for_sale;125000;2;2;;Toa Alta;Puerto Rico;953;983;
for_sale;109000;2;1;;San Juan;Puerto Rico;920;806;
for_sale;50000;2;1;0,04;Bayamon;Puerto Rico;956;730;
for_sale;75000;2;1;0,19;Toa Alta;Puerto Rico;953;645;
for_sale;225000;2;1;0,07;San Juan;Puerto Rico;968;1000;
for_sale;69000;2;1;0,05;Gurabo;Puerto Rico;778;1083;
for_sale;129000;2;1;0,08;San Juan;Puerto Rico;920;945;
for_sale;779000;2;2;;San Juan;Puerto Rico;909;1265;
for_sale;299000;2;3;;Rio Grande;Puerto Rico;745;1400;
for_sale;625000;2;2;;San Juan;Puerto Rico;901;1126;
for_sale;67500;2;2;0,38;Vega Alta;Puerto Rico;692;1000;
for_sale;210000;2;2;;Carolina;Puerto Rico;979;1229;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;976;
for_sale;125000;2;1;0,38;Bayamon;Puerto Rico;956;2704;
for_sale;115000;2;1;;Guaynabo;Puerto Rico;921;1800;
for_sale;175000;2;2;;Loiza;Puerto Rico;745;1012;
for_sale;695000;2;3;;Carolina;Puerto Rico;979;1445;
for_sale;725000;2;3;;Carolina;Puerto Rico;979;;
for_sale;569000;2;2;;Carolina;Puerto Rico;979;1138;
for_sale;105000;2;2;0,26;Trujillo Alto;Puerto Rico;976;2770;
for_sale;99000;2;2;;San Juan;Puerto Rico;925;900;
for_sale;189900;2;3;0,15;San Juan;Puerto Rico;926;2000;
for_sale;1260000;2;2;;San Juan;Puerto Rico;911;1914;
for_sale;145000;2;1;;San Juan;Puerto Rico;921;1053;
for_sale;100000;2;1;;San Juan;Puerto Rico;923;845;
for_sale;620000;2;1;;San Juan;Puerto Rico;907;1152;
for_sale;59200;2;1;0,08;Dorado;Puerto Rico;646;700;
for_sale;55000;2;2;0,11;Dorado;Puerto Rico;646;800;
for_sale;135000;2;2;;San Juan;Puerto Rico;926;909;
for_sale;990000;2;2;;San Juan;Puerto Rico;909;2169;
for_sale;450000;2;2;;San Juan;Puerto Rico;909;2564;
for_sale;1685000;2;3;0,05;Santurce;Puerto Rico;907;1924;
for_sale;175000;2;1;;Guaynabo;Puerto Rico;921;1000;
for_sale;600000;2;1;;San Juan;Puerto Rico;907;1147;
for_sale;1150000;2;2;;San Juan;Puerto Rico;907;1930;
for_sale;156000;2;1;0,1;Bayamon;Puerto Rico;956;730;
for_sale;317000;2;1;;San Juan;Puerto Rico;907;702;
for_sale;1125000;2;2;;Dorado;Puerto Rico;646;1172;
for_sale;55000;2;1;;San Juan;Puerto Rico;921;700;
for_sale;125000;2;2;;San Juan;Puerto Rico;917;921;
for_sale;100000;2;2;;Trujillo Alto;Puerto Rico;976;939;
for_sale;63000;2;1;0,15;Vega Baja;Puerto Rico;693;1000;
for_sale;56700;2;1;0,05;Catano;Puerto Rico;962;1025;
for_sale;195000;2;2;0,97;Rio Grande;Puerto Rico;745;1441;
for_sale;65000;2;1;;Bayamon;Puerto Rico;956;699;
for_sale;105000;2;1;;San Juan;Puerto Rico;925;807;
for_sale;59200;2;1;;Carolina;Puerto Rico;630;830;
for_sale;74900;2;1;3,4;Trujillo Alto;Puerto Rico;926;850;
for_sale;179000;2;2;;San Juan;Puerto Rico;927;1008;
for_sale;55000;2;1;0,09;Toa Baja;Puerto Rico;949;1035;
for_sale;75000;2;1;;Bayamon;Puerto Rico;961;721;
for_sale;43000;2;1;0,06;San Juan;Puerto Rico;915;616;
for_sale;215000;2;1;0,15;San Juan;Puerto Rico;909;598;
for_sale;295000;2;2;;San Juan;Puerto Rico;913;895;
for_sale;100000;2;1;0,13;Vega Alta;Puerto Rico;692;1694;
for_sale;83600;2;1;0,19;Dorado;Puerto Rico;646;834;
for_sale;135000;2;2;;San Juan;Puerto Rico;907;1203;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;1000;
for_sale;720000;2;2;;Carolina;Puerto Rico;979;2984;
for_sale;90000;2;1;;Bayamon;Puerto Rico;961;720;
for_sale;345000;2;2;;Carolina;Puerto Rico;982;1200;
for_sale;62000;2;1;;San Juan;Puerto Rico;926;700;
for_sale;90000;2;1;0,09;Carolina;Puerto Rico;985;750;
for_sale;420000;2;2;0,02;Carolina;Puerto Rico;979;1190;
for_sale;379900;2;1;;Carolina;Puerto Rico;979;1050;
for_sale;549900;2;2;;San Juan;Puerto Rico;918;1962;
for_sale;75000;2;1;0,19;Toa Alta;Puerto Rico;953;645;
for_sale;62000;2;1;;San Juan;Puerto Rico;923;945;
for_sale;103000;2;2;;Guaynabo;Puerto Rico;969;954;
for_sale;125000;2;2;;Toa Alta;Puerto Rico;953;983;
for_sale;109000;2;1;;San Juan;Puerto Rico;920;806;
for_sale;50000;2;1;0,04;Bayamon;Puerto Rico;956;730;
for_sale;52000;2;2;0,57;Corozal;Puerto Rico;783;800;
for_sale;225000;2;1;0,07;San Juan;Puerto Rico;968;1000;
for_sale;625000;2;2;;San Juan;Puerto Rico;901;1126;
for_sale;67500;2;2;0,38;Vega Alta;Puerto Rico;692;1000;
for_sale;129000;2;1;0,08;San Juan;Puerto Rico;920;945;
for_sale;779000;2;2;;San Juan;Puerto Rico;909;1265;
for_sale;650000;2;2;;Carolina;Puerto Rico;979;976;
for_sale;59000;2;1;0,19;Vega Baja;Puerto Rico;692;959;
for_sale;1950000;2;2;0,07;San Juan;Puerto Rico;907;2883;
for_sale;125000;2;1;0,38;Bayamon;Puerto Rico;956;2704;
for_sale;115000;2;1;;Guaynabo;Puerto Rico;921;1800;
for_sale;70000;2;1;0,23;Naranjito;Puerto Rico;719;620;
for_sale;210000;2;2;;Carolina;Puerto Rico;979;1229;
for_sale;695000;2;3;;Carolina;Puerto Rico;979;1445;
for_sale;569000;2;2;;Carolina;Puerto Rico;979;1138;
for_sale;105000;2;2;0,26;Trujillo Alto;Puerto Rico;976;2770;
for_sale;99000;2;2;;San Juan;Puerto Rico;925;900;
for_sale;725000;2;3;;Carolina;Puerto Rico;979;;
for_sale;1260000;2;2;;San Juan;Puerto Rico;911;1914;
for_sale;100000;2;1;;San Juan;Puerto Rico;923;845;
for_sale;59200;2;1;0,08;Dorado;Puerto Rico;646;700;
for_sale;135000;2;2;;San Juan;Puerto Rico;926;909;
for_sale;450000;2;2;;San Juan;Puerto Rico;909;2564;
for_sale;990000;2;2;;San Juan;Puerto Rico;909;2169;
for_sale;1685000;2;3;0,05;Santurce;Puerto Rico;907;1924;
for_sale;175000;2;1;;Guaynabo;Puerto Rico;921;1000;
for_sale;620000;2;1;;San Juan;Puerto Rico;907;1152;
for_sale;600000;2;1;;San Juan;Puerto Rico;907;1147;
for_sale;145000;2;1;;San Juan;Puerto Rico;921;1053;
for_sale;189900;2;3;0,15;San Juan;Puerto Rico;926;2000;
for_sale;55000;2;2;0,11;Dorado;Puerto Rico;646;800;
for_sale;156000;2;1;0,1;Bayamon;Puerto Rico;956;730;
for_sale;317000;2;1;;San Juan;Puerto Rico;907;702;
for_sale;1150000;2;2;;San Juan;Puerto Rico;907;1930;
for_sale;1125000;2;2;;Dorado;Puerto Rico;646;1172;
for_sale;397000;2;2;0,51;Granby;Massachusetts;1033;2000;2001-12-13
for_sale;215000;2;1;0,91;East Windsor;Connecticut;6016;960;2012-06-06
for_sale;144900;2;1;0,36;Vernon;Connecticut;6066;860;2016-09-02
for_sale;172500;2;2;;South Windsor;Connecticut;6074;1168;2020-12-28
for_sale;249999;2;2;;Monson;Massachusetts;1057;1606;2020-06-05
for_sale;164900;2;1;0,35;Brimfield;Massachusetts;1010;814;2004-01-16
for_sale;374900;2;2;2,03;Chesterfield;Massachusetts;1012;1655;
for_sale;350000;2;1;2;Conway;Massachusetts;1341;1600;
for_sale;149900;2;1;3;Savoy;Massachusetts;1256;980;2006-09-20
for_sale;195000;2;1;0,12;Springfield;Massachusetts;1104;864;1994-06-30
for_sale;275000;2;2;;Agawam;Massachusetts;1030;1274;
for_sale;144900;2;1;;Westfield;Massachusetts;1085;768;2007-03-16
for_sale;175000;2;1;;Chicopee;Massachusetts;1022;884;2018-08-29
for_sale;242000;2;2;;Agawam;Massachusetts;1001;1428;
for_sale;275000;2;2;0,05;Chicopee;Massachusetts;1013;1200;2002-06-12
for_sale;499900;2;2;;Easthampton;Massachusetts;1027;1576;
for_sale;240000;2;1;0,28;Chicopee;Massachusetts;1013;1207;2011-11-29
for_sale;130000;2;2;;Chicopee;Massachusetts;1013;936;2008-05-30
for_sale;275000;2;2;0,05;Chicopee;Massachusetts;1013;1200;2002-06-12
for_sale;145000;2;1;;Chicopee;Massachusetts;1020;960;2019-07-31
for_sale;215000;2;2;;Chicopee;Massachusetts;1020;1280;1999-09-27
for_sale;215000;2;2;;Chicopee;Massachusetts;1020;1280;2005-10-31
for_sale;175000;2;1;;Chicopee;Massachusetts;1022;884;2018-08-29
for_sale;184900;2;1;;Chicopee;Massachusetts;1022;1050;2006-06-09
for_sale;171900;2;1;;Chicopee;Massachusetts;1022;824;2012-02-29
for_sale;179900;2;1;;Chicopee;Massachusetts;1022;800;
for_sale;195000;2;1;0,15;Easthampton;Massachusetts;1027;1276;1996-11-27
for_sale;232900;2;2;;Easthampton;Massachusetts;1027;1048;2009-03-13
for_sale;399000;2;3;;Easthampton;Massachusetts;1027;1722;2006-01-27
for_sale;499900;2;2;;Easthampton;Massachusetts;1027;1576;
for_sale;395000;2;1;;Easthampton;Massachusetts;1027;909;
for_sale;395000;2;1;;Easthampton;Massachusetts;1027;768;
for_sale;385000;2;1;;Easthampton;Massachusetts;1027;768;
for_sale;279000;2;1;0,38;East Longmeadow;Massachusetts;1028;988;2005-04-28
for_sale;299000;2;2;0,46;East Longmeadow;Massachusetts;1028;1174;2001-12-17
for_sale;409900;2;1;0,57;East Longmeadow;Massachusetts;1028;1020;2001-08-20
for_sale;585000;2;2;;East Longmeadow;Massachusetts;1028;1765;
for_sale;275000;2;2;;Agawam;Massachusetts;1030;1274;
for_sale;265900;2;1;0,29;Agawam;Massachusetts;1030;987;
for_sale;350000;2;1;2;Conway;Massachusetts;1341;1600;
for_sale;389900;2;2;0,92;Whately;Massachusetts;1093;1723;1997-09-25
for_sale;374900;2;2;2,03;Chesterfield;Massachusetts;1012;1655;
for_sale;149900;2;1;3;Savoy;Massachusetts;1256;980;2006-09-20
for_sale;50000;2;1;;Northampton;Massachusetts;1060;807;
for_sale;224900;2;1;0,4;South Hadley;Massachusetts;1075;1034;1996-02-28
for_sale;129900;2;1;0,12;North Adams;Massachusetts;1247;1722;
for_sale;159900;2;2;0,28;Adams;Massachusetts;1220;1206;2011-10-28
for_sale;259900;2;2;;South Hadley;Massachusetts;1075;1296;
for_sale;415000;2;2;;South Hadley;Massachusetts;1075;1758;2019-12-27
for_sale;399000;2;3;;Easthampton;Massachusetts;1027;1722;2006-01-27
for_sale;499900;2;2;;Easthampton;Massachusetts;1027;1576;
for_sale;545000;2;2;;Northampton;Massachusetts;1060;1700;2011-11-04
for_sale;397000;2;2;0,51;Granby;Massachusetts;1033;2000;2001-12-13
for_sale;449900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;479900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;484900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;350000;2;1;2;Conway;Massachusetts;1341;1600;
for_sale;389900;2;2;0,92;Whately;Massachusetts;1093;1723;1997-09-25
for_sale;374900;2;2;2,03;Chesterfield;Massachusetts;1012;1655;
for_sale;50000;2;1;;Northampton;Massachusetts;1060;807;
for_sale;149900;2;1;3;Savoy;Massachusetts;1256;980;2006-09-20
for_sale;159900;2;2;0,28;Adams;Massachusetts;1220;1206;2011-10-28
for_sale;399000;2;3;;Easthampton;Massachusetts;1027;1722;2006-01-27
for_sale;545000;2;2;;Northampton;Massachusetts;1060;1700;2011-11-04
for_sale;499900;2;2;;Easthampton;Massachusetts;1027;1576;
for_sale;459900;2;2;;Enfield;Connecticut;6082;1893;
for_sale;469900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;469900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;469900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;459900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;479900;2;2;;Enfield;Connecticut;6082;1554;
for_sale;40000;2;1;0,29;Winchester;Connecticut;6098;1450;2015-03-13
for_sale;329000;2;2;2,33;Winchester;Connecticut;6098;1872;
for_sale;97500;2;1;;Windsor Locks;Connecticut;6096;676;2008-11-26
for_sale;649000;2;2;6,35;New Marlborough;Massachusetts;1230;1746;
for_sale;279900;2;2;;Enfield;Connecticut;6082;1296;2011-07-15
for_sale;349900;2;2;;East Windsor;Connecticut;6088;1700;
for_sale;349900;2;2;;East Windsor;Connecticut;6088;1700;
for_sale;159900;2;1;0,9;East Windsor;Connecticut;6088;736;
for_sale;160000;2;1;0,29;Windsor Locks;Connecticut;6096;960;
for_sale;119900;2;1;0,21;Otis;Massachusetts;1253;1092;
for_sale;169900;2;1;0,16;Winchester;Connecticut;6098;500;2017-10-16
for_sale;489900;2;4;0,59;Suffield;Connecticut;6078;3284;
for_sale;214900;2;3;;Enfield;Connecticut;6082;1392;2002-03-15
for_sale;295000;2;1;0,71;Winchester;Connecticut;6098;1015;
for_sale;495000;2;3;14,96;Sandisfield;Massachusetts;1255;1354;
for_sale;189900;2;1;1,02;Enfield;Connecticut;6082;1212;2000-08-30
for_sale;269900;2;3;;Enfield;Connecticut;6082;1436;2005-12-07
for_sale;195000;2;2;;Agawam;Massachusetts;1001;960;2018-12-14
for_sale;169900;2;1;0,22;Pittsfield;Massachusetts;1201;1175;1999-06-30
for_sale;169900;2;2;0,12;Pittsfield;Massachusetts;1201;1139;
for_sale;264999;2;2;0,24;Pittsfield;Massachusetts;1201;1044;1991-06-21
for_sale;395000;2;1;;Easthampton;Massachusetts;1027;768;
for_sale;395000;2;1;;Easthampton;Massachusetts;1027;909;
for_sale;219900;2;1;0,18;Pittsfield;Massachusetts;1201;1138;
for_sale;224900;2;2;0,18;Pittsfield;Massachusetts;1201;1094;2007-09-05
for_sale;80000;2;1;0,34;Pittsfield;Massachusetts;1201;791;2006-09-01
for_sale;145000;2;2;0,04;Hinsdale;Massachusetts;1235;936;
for_sale;99000;2;1;0,36;Adams;Massachusetts;1220;1032;2005-06-29
for_sale;195000;2;1;0,15;Easthampton;Massachusetts;1027;1276;1996-11-27
for_sale;99900;2;1;0,02;Adams;Massachusetts;1220;640;1988-11-04
for_sale;225000;2;1;0,3;Cheshire;Massachusetts;1225;785;
for_sale;595000;2;2;0,49;Shelburne;Massachusetts;1370;1264;
for_sale;615000;2;2;0,49;Shelburne;Massachusetts;1370;1146;
for_sale;249900;2;3;;Northampton;Massachusetts;1053;1474;2001-07-24
for_sale;269000;2;2;;Northampton;Massachusetts;1053;1390;2005-12-20
for_sale;232900;2;2;;Easthampton;Massachusetts;1027;1048;2009-03-13
for_sale;235000;2;1;0,27;Greenfield;Massachusetts;1301;1200;2006-02-17
for_sale;209900;2;2;0,15;Dalton;Massachusetts;1226;1364;
for_sale;189900;2;1;0,12;Pittsfield;Massachusetts;1201;841;1997-10-31
for_sale;385000;2;1;;Easthampton;Massachusetts;1027;768;
for_sale;90000;2;2;;Hinsdale;Massachusetts;1235;1008;
for_sale;219900;2;1;0,39;Pittsfield;Massachusetts;1201;720;2006-12-29
for_sale;399999;2;1;0,5;Northampton;Massachusetts;1062;1072;1999-09-09
for_sale;314900;2;3;0,23;Westfield;Massachusetts;1085;3696;
for_sale;280000;2;3;0,58;Suffield;Connecticut;6078;1902;1994-05-05
for_sale;189000;2;1;0,43;Winchester;Connecticut;6098;720;2019-08-30
for_sale;215000;2;3;;Enfield;Connecticut;6082;1392;2017-12-26
for_sale;349900;2;2;;East Windsor;Connecticut;6088;1750;
for_sale;339900;2;2;;East Windsor;Connecticut;6088;1550;
for_sale;225000;2;2;0,11;Springfield;Massachusetts;1104;1224;2002-07-30
for_sale;339900;2;2;;East Windsor;Connecticut;6088;1550;
for_sale;273000;2;3;;Enfield;Connecticut;6082;1436;2013-07-26
for_sale;329900;2;2;;East Windsor;Connecticut;6088;1550;
for_sale;329900;2;2;;East Windsor;Connecticut;6088;1550;
for_sale;329900;2;2;;East Windsor;Connecticut;6088;1550;
for_sale;329900;2;2;;East Windsor;Connecticut;6088;1550;
for_sale;174500;2;1;0,11;Pittsfield;Massachusetts;1201;1028;
for_sale;249900;2;1;0,22;Hinsdale;Massachusetts;1235;706;1997-03-28
for_sale;275000;2;1;0,19;Hinsdale;Massachusetts;1235;1175;
for_sale;575000;2;1;0,35;Northampton;Massachusetts;1053;3228;
for_sale;350000;2;1;;Northampton;Massachusetts;1060;1572;2019-10-29
for_sale;199900;2;1;5,95;Colebrook;Connecticut;6021;952;2021-02-09
for_sale;295000;2;3;;West Springfield;Massachusetts;1089;1714;1997-11-14
for_sale;209000;2;2;0,11;Springfield;Massachusetts;1104;1240;2002-06-03
for_sale;200000;2;2;;Agawam;Massachusetts;1001;1136;
for_sale;239900;2;2;;Agawam;Massachusetts;1001;1386;
for_sale;139900;2;1;0,11;Springfield;Massachusetts;1104;944;2004-07-06
for_sale;75000;2;1;0,66;Otis;Massachusetts;1253;832;
for_sale;80000;2;1;;Springfield;Massachusetts;1105;840;2003-03-28
for_sale;175000;2;2;;Agawam;Massachusetts;1001;1056;2019-09-12
for_sale;215000;2;2;;Chicopee;Massachusetts;1020;1280;1999-09-27
for_sale;220000;2;2;;Westfield;Massachusetts;1085;936;
for_sale;189900;2;2;0,2;Springfield;Massachusetts;1109;1500;
for_sale;200000;2;1;0,53;Simsbury;Connecticut;6070;722;2012-05-11
for_sale;139000;2;2;0,88;Sheffield;Massachusetts;1222;1193;1994-04-25
for_sale;65000;2;1;;Springfield;Massachusetts;1103;760;1986-07-31
for_sale;589000;2;2;3,96;Tyringham;Massachusetts;1264;1716;2012-06-28
for_sale;247900;2;2;0,28;Windsor Locks;Connecticut;6096;947;2021-11-01
for_sale;215000;2;2;;Chicopee;Massachusetts;1020;1280;2005-10-31
for_sale;319000;2;1;0,48;Southampton;Massachusetts;1073;1115;2000-09-29
for_sale;130000;2;2;;Chicopee;Massachusetts;1013;936;2008-05-30
for_sale;145000;2;2;;East Granby;Connecticut;6026;976;2009-07-29
for_sale;145000;2;1;;Chicopee;Massachusetts;1020;960;2019-07-31
for_sale;709000;2;2;0,37;Otis;Massachusetts;1253;1952;
for_sale;229000;2;2;;Springfield;Massachusetts;1108;1098;2009-12-23
for_sale;274900;2;2;0,17;Southwick;Massachusetts;1077;1200;
for_sale;159900;2;1;0,06;Otis;Massachusetts;1253;800;
for_sale;237900;2;2;1;Westfield;Massachusetts;1085;1341;2022-01-05
for_sale;265900;2;1;0,29;Agawam;Massachusetts;1030;987;
for_sale;239900;2;3;;Agawam;Massachusetts;1001;1229;2016-06-07
for_sale;294900;2;4;;Enfield;Connecticut;6082;1436;2014-08-29
for_sale;299999;2;3;;Enfield;Connecticut;6082;1313;1987-08-06
for_sale;65000;2;2;;Springfield;Massachusetts;1103;1050;2006-05-26
for_sale;60000;2;1;;Westfield;Massachusetts;1085;980;
for_sale;199900;2;2;0,29;Enfield;Connecticut;6082;1056;2012-10-10
for_sale;180000;2;1;0,34;Agawam;Massachusetts;1001;676;
for_sale;169900;2;2;;Agawam;Massachusetts;1001;892;2019-04-30
for_sale;240000;2;1;0,28;Chicopee;Massachusetts;1013;1207;2011-11-29
for_sale;144900;2;1;;Westfield;Massachusetts;1085;768;2007-03-16
for_sale;219900;2;1;0,16;Windsor Locks;Connecticut;6096;1350;
for_sale;242000;2;2;;Agawam;Massachusetts;1001;1428;
for_sale;229900;2;2;;Springfield;Massachusetts;1108;1096;
for_sale;275000;2;2;0,05;Chicopee;Massachusetts;1013;1200;2002-06-12
for_sale;249900;2;1;;Agawam;Massachusetts;1001;860;1997-01-17
for_sale;275000;2;1;0,19;Hinsdale;Massachusetts;1235;1175;
for_sale;350000;2;1;;Northampton;Massachusetts;1060;1572;2019-10-29
for_sale;575000;2;1;0,35;Northampton;Massachusetts;1053;3228;
for_sale;395000;2;1;;Easthampton;Massachusetts;1027;768;
for_sale;395000;2;1;;Easthampton;Massachusetts;1027;909;
for_sale;110000;2;1;0,25;South Hadley;Massachusetts;1075;800;2004-07-06
for_sale;249900;2;1;0,22;Hinsdale;Massachusetts;1235;706;1997-03-28
for_sale;145000;2;2;0,04;Hinsdale;Massachusetts;1235;936;
for_sale;99000;2;1;0,36;Adams;Massachusetts;1220;1032;2005-06-29
for_sale;195000;2;1;0,15;Easthampton;Massachusetts;1027;1276;1996-11-27
for_sale;99900;2;1;0,02;Adams;Massachusetts;1220;640;1988-11-04
for_sale;595000;2;2;0,49;Shelburne;Massachusetts;1370;1264;
for_sale;615000;2;2;0,49;Shelburne;Massachusetts;1370;1146;
for_sale;199900;2;2;0,23;South Hadley;Massachusetts;1075;1210;2004-05-21
for_sale;59900;2;1;0,16;North Adams;Massachusetts;1247;1565;
for_sale;249900;2;3;;Northampton;Massachusetts;1053;1474;2001-07-24
for_sale;269000;2;2;;Northampton;Massachusetts;1053;1390;2005-12-20
for_sale;232900;2;2;;Easthampton;Massachusetts;1027;1048;2009-03-13
for_sale;399999;2;1;0,5;Northampton;Massachusetts;1062;1072;1999-09-09
for_sale;245200;2;2;;South Hadley;Massachusetts;1075;1120;
for_sale;385000;2;1;;Easthampton;Massachusetts;1027;768;
for_sale;90000;2;2;;Hinsdale;Massachusetts;1235;1008;
for_sale;474900;2;2;;Ludlow;Massachusetts;1056;1748;
for_sale;474900;2;2;;Ludlow;Massachusetts;1056;1748;
for_sale;489900;2;2;;Ludlow;Massachusetts;1056;1790;
for_sale;169999;2;1;0,6;Belchertown;Massachusetts;1007;802;2009-06-26
for_sale;315000;2;1;1,3;Westminster;Massachusetts;1473;895;2010-11-01
for_sale;189900;2;2;0,23;Barre;Massachusetts;1005;1200;
for_sale;87000;2;1;;Warren;Massachusetts;1083;728;
for_sale;330000;2;3;30;Belchertown;Massachusetts;1007;2130;2013-06-27
for_sale;369900;2;1;0,32;North Brookfield;Massachusetts;1535;915;2006-09-01
for_sale;40000;2;1;0,29;Winchester;Connecticut;6098;1450;2015-03-13
for_sale;1005000;2;3;;Williamstown;Massachusetts;1267;2037;
for_sale;339900;2;3;;Burlington;Connecticut;6013;1500;
for_sale;475000;2;2;;Hancock;Massachusetts;1237;1086;
for_sale;399500;2;2;;Hancock;Massachusetts;1237;1243;
for_sale;169900;2;1;0,22;Pittsfield;Massachusetts;1201;1175;1999-06-30
for_sale;264999;2;2;0,24;Pittsfield;Massachusetts;1201;1044;1991-06-21
for_sale;210000;2;2;;Avon;Connecticut;6001;1120;1998-06-02
for_sale;1040000;2;3;;Williamstown;Massachusetts;1267;2037;
for_sale;119900;2;1;0,21;Otis;Massachusetts;1253;1092;
for_sale;169900;2;2;0,12;Pittsfield;Massachusetts;1201;1139;
for_sale;495000;2;3;14,96;Sandisfield;Massachusetts;1255;1354;
for_sale;139900;2;1;0,19;Plainville;Connecticut;6062;768;
for_sale;174500;2;1;0,11;Pittsfield;Massachusetts;1201;1028;
for_sale;325000;2;3;;Canton;Connecticut;6019;1992;2015-09-18
for_sale;275000;2;1;0,19;Hinsdale;Massachusetts;1235;1175;
for_sale;217900;2;1;0,18;Pittsfield;Massachusetts;1201;1040;2007-11-28
for_sale;389000;2;2;;Hancock;Massachusetts;1237;1277;
for_sale;249900;2;1;0,22;Hinsdale;Massachusetts;1235;706;1997-03-28
for_sale;75000;2;1;;Williamstown;Massachusetts;1267;913;
for_sale;169900;2;2;;Simsbury;Connecticut;6070;1110;2008-12-22
for_sale;264800;2;2;1,2;New Hartford;Connecticut;6057;1396;2008-07-31
for_sale;375000;2;3;;Williamstown;Massachusetts;1267;1893;2003-05-15
